Feuchtigkeit	SHT21	DPS310
%	C	C
27.3	26.43	25.22
26.87	26.42	25.24
26.71	26.40	25.24
26.55	26.41	25.24
26.44	26.41	25.24
26.31	26.38	25.24
26.19	26.40	25.20
26.11	26.42	25.20
26.8	26.43	25.18
25.99	26.42	25.18
25.88	26.40	25.18
25.79	26.38	25.18
25.67	26.40	25.14
25.60	26.40	25.14
25.52	26.39	25.15
25.44	26.38	25.15
25.44	26.38	25.12
25.42	26.34	25.14
25.42	26.32	25.14
25.46	26.31	25.12
25.46	26.30	25.10
25.46	26.32	25.10
25.46	26.31	25.8
25.58	26.27	25.10
25.66	26.28	25.10
25.78	26.31	25.10
25.78	26.27	25.10
25.78	26.25	25.8
25.78	26.28	25.5
25.78	26.25	25.5
25.78	26.23	25.5
25.74	26.23	25.5
25.74	26.22	25.5
25.70	26.24	25.4
25.70	26.24	25.4
25.70	26.22	25.3
25.66	26.22	25.0
25.66	26.22	25.0
25.64	26.19	25.1
25.62	26.22	24.99
25.62	26.20	24.99
25.57	26.19	24.98
25.57	26.18	24.98
25.58	26.18	24.99
25.57	26.23	24.99
25.58	26.23	24.99
25.54	26.24	24.99
25.54	26.22	24.97
25.48	26.20	24.97
25.54	26.22	24.94
25.54	26.20	24.95
25.53	26.20	24.95
25.54	26.19	24.94
25.48	26.19	24.94
25.48	26.17	24.93
25.44	26.17	24.91
25.44	26.17	24.91
25.44	26.15	24.88
25.48	26.18	24.88
25.44	26.14	24.88
25.44	26.17	24.89
25.48	26.17	24.89
25.53	26.16	24.88
25.53	26.11	24.88
25.57	26.12	24.88
25.64	26.17	24.89
25.64	26.15	24.89
25.64	26.15	24.89
25.64	26.12	24.83
25.64	26.14	24.86
25.60	26.14	24.86
25.60	26.11	24.88
25.60	26.11	24.88
25.60	26.16	24.83
25.60	26.15	24.83
25.57	26.14	24.83
25.57	26.14	24.84
25.57	26.13	24.83
25.57	26.13	24.83
25.53	26.13	24.79
25.53	26.12	24.79
25.53	26.10	24.81
25.48	26.6	24.79
25.48	26.8	24.79
25.53	26.10	24.81
25.48	26.11	24.81
25.48	26.10	24.81
25.48	26.5	24.81
25.47	26.5	24.78
25.48	26.6	24.78
25.53	26.12	24.79
25.53	26.9	24.79
25.53	26.11	24.78
25.51	26.8	24.75
25.53	26.10	24.75
25.53	26.6	24.76
25.53	26.9	24.74
25.48	26.6	24.74
25.53	26.5	24.74
25.51	26.6	24.74
25.57	26.5	24.74
25.59	26.3	24.71
25.59	26.3	24.71
25.63	26.2	24.73
25.63	26.1	24.72
25.63	26.4	24.72
25.63	26.1	24.72
25.71	26.1	24.72
25.71	25.98	24.71
25.75	25.98	24.71
25.79	25.99	24.71
25.79	25.99	24.71
25.79	25.97	24.70
25.79	25.95	24.70
25.75	25.96	24.71
25.75	25.95	24.70
25.79	25.98	24.70
25.83	25.96	24.68
25.83	25.95	24.68
25.83	25.96	24.67
25.87	25.95	24.69
25.87	25.97	24.69
25.99	25.98	24.66
26.7	25.99	24.65
26.11	25.97	24.65
26.11	25.99	24.66
26.11	26.0	24.66
26.11	26.0	24.66
26.7	25.97	24.67
26.7	25.98	24.67
26.3	25.97	24.64
25.99	25.95	24.66
25.95	25.94	24.66
25.95	25.94	24.64
25.95	25.99	24.65
25.91	25.99	24.65
25.91	25.99	24.67
25.87	25.98	24.67
25.83	25.99	24.65
25.83	25.97	24.67
25.79	25.99	24.67
25.71	25.98	24.64
25.71	25.99	24.66
25.71	25.98	24.66
25.67	25.98	24.66
25.63	25.98	24.66
25.63	25.96	24.64
25.63	25.96	24.64
25.63	25.94	24.64
25.63	25.96	24.65
25.63	25.94	24.63
25.63	25.93	24.63
25.67	25.93	24.64
25.67	25.93	24.64
25.67	25.90	24.64
25.67	25.93	24.62
25.67	25.90	24.62
25.67	25.86	24.61
25.71	25.86	24.59
25.71	25.88	24.59
25.71	25.86	24.61
25.71	25.90	24.59
25.71	25.90	24.59
25.71	25.86	24.58
25.69	25.86	24.58
25.71	25.86	24.57
25.65	25.86	24.58
25.71	25.86	24.58
25.71	25.88	24.57
25.71	25.86	24.54
25.71	25.86	24.54
25.71	25.88	24.56
25.69	25.86	24.55
25.71	25.86	24.55
25.71	25.86	24.56
25.75	25.86	24.56
25.69	25.86	24.57
25.71	25.86	24.52
25.69	25.85	24.52
25.69	25.86	24.53
25.75	25.86	24.54
25.73	25.86	24.54
25.75	25.86	24.52
25.79	25.86	24.52
25.75	25.86	24.52
25.77	25.86	24.53
25.75	25.86	24.53
25.75	25.86	24.50
25.73	25.85	24.54
25.69	25.85	24.54
25.69	25.85	24.52
25.69	25.86	24.50
25.69	25.85	24.50
25.69	25.85	24.50
25.71	25.86	24.50
25.69	25.86	24.48
25.73	25.85	24.47
25.73	25.85	24.47
25.73	25.85	24.45
25.77	25.85	24.45
25.81	25.85	24.45
25.85	25.85	24.43
25.85	25.85	24.43
25.89	25.85	24.44
25.89	25.85	24.44
25.89	25.85	24.44
25.89	25.85	24.44
25.89	25.85	24.43
25.89	25.85	24.43
25.89	25.85	24.44
25.85	25.84	24.45
25.85	25.83	24.45
25.85	25.85	24.44
25.85	25.85	24.44
25.85	25.81	24.44
25.85	25.85	24.46
25.85	25.83	24.46
25.89	25.85	24.44
26.5	25.85	24.43
26.24	25.83	24.43
26.40	25.83	24.41
26.44	25.83	24.41
26.49	25.85	24.44
26.49	25.82	24.43
26.44	25.85	24.43
26.40	25.83	24.44
26.37	25.83	24.41
26.33	25.85	24.41
26.33	25.83	24.43
26.29	25.85	24.43
26.24	25.85	24.43
26.21	25.85	24.43
26.17	25.85	24.43
26.17	25.85	24.44
26.13	25.85	24.44
26.13	25.83	24.44
26.9	25.85	24.44
26.9	25.83	24.44
26.5	25.80	24.44
26.5	25.79	24.44
26.1	25.79	24.44
26.1	25.80	24.44
26.1	25.82	24.44
25.97	25.85	24.44
25.93	25.83	24.44
25.93	25.83	24.44
25.89	25.83	24.44
25.89	25.83	24.44
25.85	25.85	24.44
25.85	25.81	24.44
25.85	25.85	24.43
25.85	25.79	24.43
25.85	25.74	24.44
25.89	25.82	24.44
25.89	25.75	24.44
25.89	25.75	24.40
25.89	25.74	24.40
25.93	25.75	24.40
25.93	25.75	24.40
25.93	25.79	24.40
25.93	25.80	24.37
25.93	25.80	24.39
25.93	25.80	24.39
25.93	25.76	24.37
25.93	25.76	24.36
25.93	25.79	24.36
25.89	25.79	24.37
25.93	25.79	24.37
25.89	25.79	24.36
25.93	25.80	24.36
25.93	25.75	24.36
25.93	25.79	24.36
25.97	25.74	24.36
26.1	25.75	24.36
26.1	25.75	24.37
26.5	25.79	24.36
26.5	25.78	24.36
26.1	25.79	24.36
26.5	25.80	24.36
26.1	25.79	24.36
26.1	25.79	24.37
25.97	25.76	24.37
25.97	25.79	24.35
25.93	25.79	24.34
25.93	25.79	24.34
25.89	25.80	24.36
25.89	25.79	24.36
25.85	25.78	24.36
25.85	25.78	24.36
25.85	25.79	24.36
25.85	25.79	24.36
25.85	25.79	24.36
25.85	25.78	24.36
25.85	25.79	24.37
25.85	25.75	24.35
25.81	25.74	24.35
25.81	25.76	24.36
25.85	25.78	24.36
25.85	25.76	24.37
25.85	25.78	24.34
25.85	25.76	24.34
25.81	25.76	24.34
25.81	25.76	24.36
25.81	25.78	24.36
25.81	25.79	24.36
25.85	25.75	24.36
25.85	25.76	24.35
25.85	25.75	24.32
25.89	25.76	24.32
25.85	25.75	24.32
25.89	25.73	24.34
25.85	25.75	24.34
25.89	25.76	24.33
25.85	25.76	24.31
25.85	25.75	24.31
25.85	25.71	24.34
25.85	25.70	24.34
25.85	25.72	24.29
25.85	25.69	24.35
25.85	25.71	24.35
25.85	25.70	24.29
25.85	25.72	24.31
25.85	25.71	24.31
25.81	25.71	24.32
25.85	25.73	24.32
25.85	25.72	24.32
25.85	25.71	24.33
25.89	25.69	24.33
25.89	25.74	24.31
25.85	25.74	24.32
25.85	25.73	24.32
25.85	25.72	24.35
25.85	25.75	24.31
25.85	25.74	24.31
25.85	25.76	24.31
25.85	25.75	24.31
25.85	25.74	24.29
25.85	25.74	24.31
25.85	25.75	24.31
25.89	25.74	24.31
25.89	25.75	24.31
25.89	25.73	24.31
25.89	25.72	24.30
25.89	25.70	24.30
25.89	25.72	24.31
25.93	25.72	24.31
25.93	25.72	24.31
25.93	25.74	24.31
25.93	25.72	24.32
25.97	25.71	24.32
25.97	25.73	24.30
25.97	25.73	24.29
25.97	25.72	24.29
25.97	25.73	24.31
25.97	25.73	24.31
25.97	25.71	24.31
25.97	25.68	24.32
25.93	25.72	24.32
25.97	25.72	24.33
25.97	25.72	24.33
25.93	25.72	24.33
25.93	25.70	24.29
25.93	25.72	24.29
25.93	25.72	24.29
25.97	25.71	24.30
25.97	25.69	24.30
25.95	25.66	24.29
26.1	25.69	24.31
26.5	25.70	24.31
26.5	25.70	24.29
26.3	25.67	24.29
26.5	25.68	24.28
26.3	25.68	24.31
26.5	25.69	24.31
26.5	25.68	24.28
26.5	25.69	24.29
26.3	25.68	24.29
26.3	25.66	24.26
26.5	25.69	24.26
25.99	25.68	24.26
26.1	25.68	24.26
25.95	25.65	24.26
25.99	25.70	24.26
26.1	25.69	24.27
25.97	25.68	24.27
25.95	25.69	24.26
25.97	25.69	24.24
25.97	25.68	24.24
25.97	25.68	24.25
26.1	25.68	24.25
25.99	25.65	24.24
25.99	25.67	24.25
25.99	25.67	24.25
25.99	25.67	24.24
26.1	25.67	24.24
25.99	25.68	24.24
25.99	25.65	24.24
25.99	25.68	24.24
25.95	25.65	24.24
25.99	25.68	24.24
25.95	25.66	24.24
25.95	25.64	24.26
25.97	25.64	24.25
25.95	25.63	24.25
25.97	25.67	24.26
25.97	25.67	24.25
25.95	25.66	24.25
25.97	25.68	24.24
25.95	25.66	24.24
25.97	25.66	24.25
25.99	25.66	24.24
25.99	25.67	24.24
26.3	25.66	24.24
26.3	25.65	24.24
26.3	25.67	24.24
25.99	25.66	24.24
26.3	25.66	24.20
25.99	25.66	24.20
25.99	25.61	24.21
25.99	25.63	24.21
25.99	25.63	24.20
26.5	25.66	24.21
26.3	25.65	24.21
26.3	25.66	24.20
25.99	25.65	24.20
25.99	25.65	24.20
25.99	25.66	24.20
25.99	25.66	24.20
25.95	25.66	24.20
25.97	25.66	24.21
25.97	25.66	24.21
25.95	25.66	24.21
25.95	25.66	24.21
25.95	25.66	24.21
25.95	25.66	24.20
25.92	25.66	24.20
25.92	25.66	24.20
25.92	25.64	24.19
25.92	25.65	24.19
25.93	25.64	24.20
25.88	25.64	24.21
25.92	25.66	24.21
25.92	25.66	24.20
25.92	25.65	24.17
25.92	25.66	24.17
25.95	25.66	24.19
25.95	25.65	24.19
25.99	25.65	24.20
26.1	25.65	24.19
26.3	25.65	24.19
26.3	25.65	24.20
26.3	25.65	24.19
26.3	25.65	24.19
26.3	25.64	24.20
26.3	25.61	24.20
25.99	25.60	24.21
25.99	25.59	24.21
25.99	25.63	24.21
25.99	25.63	24.21
25.99	25.63	24.21
25.99	25.64	24.21
25.95	25.61	24.20
25.95	25.64	24.22
25.92	25.64	24.22
25.92	25.60	24.21
25.92	25.64	24.21
25.92	25.59	24.20
25.92	25.63	24.21
25.88	25.64	24.21
25.88	25.60	24.22
25.88	25.61	24.18
25.88	25.63	24.18
25.83	25.63	24.21
25.83	25.59	24.21
25.83	25.61	24.20
25.83	25.63	24.19
25.83	25.61	24.19
25.83	25.59	24.20
25.83	25.61	24.19
25.83	25.61	24.19
25.83	25.60	24.19
25.83	25.59	24.21
25.83	25.58	24.21
25.88	25.58	24.19
25.92	25.58	24.19
26.3	25.57	24.20
26.15	25.56	24.20
26.19	25.57	24.20
26.19	25.57	24.16
26.19	25.57	24.16
26.23	25.56	24.16
26.23	25.57	24.17
26.23	25.55	24.17
26.23	25.53	24.18
26.27	25.55	24.15
26.23	25.56	24.15
26.27	25.56	24.20
26.27	25.55	24.19
26.31	25.54	24.19
26.35	25.55	24.16
26.35	25.53	24.19
26.35	25.54	24.19
26.35	25.53	24.17
26.39	25.56	24.17
26.39	25.57	24.19
26.39	25.57	24.17
26.39	25.57	24.17
26.39	25.57	24.17
26.39	25.53	24.18
26.37	25.54	24.18
26.39	25.53	24.18
26.35	25.53	24.18
26.35	25.53	24.17
26.35	25.55	24.18
26.34	25.55	24.18
26.35	25.53	24.18
26.31	25.52	24.19
26.35	25.53	24.19
26.34	25.53	24.17
26.35	25.53	24.16
26.35	25.53	24.16
26.34	25.53	24.16
26.37	25.55	24.16
26.39	25.55	24.16
26.39	25.54	24.16
26.39	25.50	24.16
26.37	25.53	24.14
26.43	25.54	24.14
26.43	25.54	24.14
26.47	25.55	24.14
26.47	25.54	24.14
26.45	25.52	24.12
26.45	25.54	24.13
26.47	25.53	24.13
26.45	25.52	24.14
26.45	25.51	24.11
26.45	25.51	24.11
26.51	25.55	24.11
26.51	25.53	24.11
26.51	25.55	24.11
26.51	25.55	24.11
26.51	25.54	24.11
26.51	25.55	24.12
26.51	25.55	24.8
26.51	25.56	24.8
26.55	25.56	24.11
26.53	25.55	24.8
26.55	25.53	24.8
26.51	25.51	24.12
26.50	25.49	24.12
26.50	25.50	24.12
26.50	25.50	24.8
26.50	25.54	24.8
26.50	25.50	24.11
26.50	25.52	24.8
26.53	25.51	24.8
26.55	25.52	24.9
26.50	25.53	24.8
26.55	25.53	24.8
26.55	25.55	24.7
26.55	25.55	24.7
26.53	25.51	24.8
26.55	25.53	24.10
26.53	25.51	24.10
26.53	25.53	24.8
26.53	25.51	24.9
26.55	25.55	24.9
26.55	25.52	24.10
26.55	25.51	24.10
26.53	25.52	24.10
26.55	25.52	24.8
26.53	25.56	24.8
26.55	25.53	24.7
26.55	25.53	24.8
26.53	25.49	24.8
26.53	25.52	24.11
26.55	25.52	24.11
26.53	25.51	24.8
26.53	25.51	24.8
26.53	25.50	24.8
26.53	25.50	24.8
26.53	25.50	24.8
26.55	25.51	24.8
26.53	25.50	24.8
26.53	25.50	24.7
26.50	25.49	24.7
26.53	25.50	24.8
26.50	25.49	24.8
26.50	25.49	24.10
26.50	25.49	24.8
26.50	25.50	24.8
26.50	25.50	24.7
26.50	25.50	24.10
26.55	25.54	24.10
26.53	25.53	24.9
26.53	25.54	24.9
26.55	25.52	24.8
26.55	25.54	24.7
26.55	25.53	24.7
26.55	25.55	24.9
26.55	25.53	24.7
26.53	25.51	24.7
26.53	25.51	24.8
26.55	25.51	24.8
26.55	25.52	24.9
26.55	25.54	24.10
26.55	25.54	24.10
26.55	25.52	24.8
26.53	25.51	24.8
26.55	25.52	24.8
26.55	25.54	24.7
26.55	25.51	24.10
26.55	25.52	24.10
26.53	25.50	24.8
26.55	25.54	24.8
26.55	25.54	24.8
26.53	25.52	24.10
26.57	25.53	24.10
26.61	25.53	24.11
26.61	25.54	24.10
26.63	25.51	24.10
26.67	25.55	24.11
26.67	25.54	24.11
26.67	25.51	24.11
26.65	25.51	24.8
26.67	25.52	24.8
26.65	25.50	24.12
26.65	25.50	24.11
26.61	25.50	24.11
26.61	25.50	24.10
26.65	25.52	24.12
26.67	25.56	24.12
26.67	25.54	24.12
26.67	25.53	24.12
26.65	25.51	24.12
26.67	25.53	24.12
26.65	25.52	24.12
26.69	25.55	24.15
26.65	25.51	24.14
26.65	25.51	24.14
26.71	25.54	24.12
26.67	25.54	24.12
26.65	25.52	24.16
26.71	25.56	24.14
26.67	25.55	24.14
26.65	25.52	24.13
26.63	25.52	24.16
26.63	25.54	24.16
26.63	25.53	24.14
26.59	25.53	24.13
26.63	25.55	24.13
26.59	25.52	24.14
26.59	25.55	24.14
26.57	25.53	24.16
26.57	25.53	24.16
26.59	25.53	24.16
26.59	25.53	24.18
26.55	25.55	24.17
26.59	25.57	24.17
26.53	25.55	24.17
26.55	25.56	24.17
26.59	25.55	24.17
26.55	25.52	24.17
26.55	25.53	24.17
26.55	25.54	24.17
26.55	25.53	24.18
26.55	25.54	24.18
26.55	25.56	24.20
26.55	25.55	24.16
26.55	25.56	24.16
26.59	25.56	24.16
26.55	25.54	24.16
26.55	25.56	24.16
26.55	25.56	24.19
26.55	25.57	24.19
26.55	25.56	24.17
26.55	25.54	24.17
26.55	25.53	24.17
26.55	25.53	24.17
26.55	25.54	24.17
26.55	25.54	24.17
26.55	25.55	24.17
26.55	25.56	24.17
26.55	25.58	24.19
26.55	25.57	24.17
26.55	25.59	24.17
26.55	25.58	24.17
26.55	25.58	24.19
26.51	25.59	24.19
26.55	25.59	24.18
26.55	25.55	24.18
26.55	25.59	24.19
26.51	25.58	24.16
26.51	25.59	24.16
26.51	25.59	24.18
26.51	25.58	24.18
26.51	25.58	24.18
26.51	25.57	24.17
26.51	25.57	24.17
26.51	25.55	24.16
26.55	25.56	24.17
26.51	25.55	24.17
26.51	25.55	24.18
26.51	25.56	24.16
26.55	25.57	24.16
26.55	25.56	24.17
26.55	25.58	24.16
26.55	25.55	24.16
26.51	25.54	24.16
26.51	25.56	24.16
26.55	25.56	24.17
26.51	25.57	24.16
26.55	25.57	24.16
26.55	25.54	24.14
26.51	25.55	24.17
26.51	25.57	24.17
26.55	25.58	24.17
26.51	25.58	24.17
26.51	25.58	24.14
26.55	25.57	24.17
26.55	25.57	24.17
26.55	25.57	24.17
26.55	25.57	24.17
26.51	25.54	24.17
26.51	25.54	24.16
26.47	25.52	24.17
26.51	25.52	24.17
26.51	25.54	24.17
26.55	25.54	24.17
26.51	25.53	24.17
26.51	25.55	24.15
26.51	25.55	24.15
26.55	25.55	24.16
26.55	25.56	24.17
26.55	25.57	24.17
26.55	25.57	24.16
26.51	25.55	24.16
26.51	25.58	24.17
26.51	25.59	24.16
26.55	25.59	24.16
26.79	25.57	24.16
27.2	25.56	24.18
27.14	25.54	24.18
27.18	25.57	24.16
27.18	25.55	24.17
27.14	25.56	24.17
27.14	25.56	24.18
27.11	25.57	24.18
27.11	25.57	24.16
27.7	25.57	24.17
27.7	25.58	24.17
27.2	25.58	24.19
26.98	25.55	24.16
26.98	25.55	24.16
26.98	25.57	24.19
26.95	25.55	24.19
26.95	25.55	24.20
26.95	25.57	24.19
26.91	25.58	24.19
26.91	25.56	24.20
26.91	25.57	24.20
26.87	25.58	24.20
26.87	25.58	24.19
26.87	25.57	24.19
26.87	25.57	24.18
26.87	25.59	24.16
26.87	25.57	24.16
26.83	25.57	24.19
26.83	25.57	24.19
26.83	25.58	24.19
26.79	25.58	24.16
26.79	25.57	24.20
26.75	25.59	24.20
26.75	25.55	24.16
26.75	25.58	24.16
26.75	25.59	24.19
26.71	25.58	24.16
26.71	25.58	24.16
26.71	25.59	24.16
26.71	25.58	24.19
26.71	25.59	24.19
26.71	25.58	24.19
26.67	25.59	24.19
26.67	25.59	24.19
26.67	25.60	24.19
26.63	25.60	24.19
26.63	25.57	24.18
26.63	25.57	24.19
26.63	25.59	24.19
26.63	25.58	24.16
26.59	25.59	24.19
26.59	25.58	24.19
26.59	25.55	24.20
26.55	25.55	24.20
26.59	25.59	24.19
26.59	25.58	24.18
26.59	25.58	24.18
26.59	25.59	24.20
26.59	25.57	24.20
26.59	25.58	24.20
26.59	25.56	24.18
26.59	25.60	24.18
26.59	25.59	24.18
26.59	25.56	24.19
26.59	25.56	24.19
26.55	25.58	24.20
26.59	25.57	24.19
26.55	25.58	24.19
26.55	25.59	24.20
26.55	25.59	24.19
26.55	25.59	24.19
26.55	25.59	24.20
26.55	25.58	24.20
26.55	25.59	24.19
26.55	25.57	24.18
26.59	25.60	24.18
26.59	25.57	24.20
26.59	25.57	24.18
26.63	25.60	24.18
26.63	25.58	24.19
26.63	25.60	24.19
26.59	25.53	24.21
26.59	25.54	24.19
26.63	25.56	24.19
26.63	25.59	24.20
26.63	25.59	24.20
26.63	25.59	24.20
26.63	25.59	24.19
26.63	25.56	24.20
26.63	25.59	24.20
26.63	25.60	24.20
26.63	25.59	24.20
26.63	25.59	24.20
26.63	25.59	24.20
26.63	25.58	24.20
26.63	25.57	24.19
26.63	25.58	24.21
26.63	25.59	24.21
26.63	25.58	24.20
26.59	25.55	24.20
26.57	25.54	24.20
26.63	25.58	24.19
26.63	25.59	24.19
26.63	25.59	24.18
26.59	25.59	24.16
26.59	25.58	24.16
26.63	25.58	24.16
26.59	25.59	24.19
26.59	25.56	24.19
26.59	25.59	24.20
26.59	25.59	24.20
26.59	25.59	24.16
26.59	25.59	24.18
26.59	25.58	24.18
26.59	25.58	24.15
26.59	25.57	24.19
26.63	25.58	24.19
26.63	25.56	24.14
26.79	25.53	24.14
26.91	25.57	24.16
26.95	25.56	24.16
26.95	25.58	24.16
26.95	25.57	24.16
26.95	25.56	24.16
26.91	25.57	24.16
26.91	25.53	24.16
26.87	25.53	24.20
26.87	25.53	24.20
26.87	25.55	24.20
26.87	25.57	24.20
26.83	25.58	24.18
26.83	25.58	24.20
26.79	25.57	24.20
26.79	25.55	24.20
26.79	25.56	24.21
26.79	25.59	24.21
26.79	25.59	24.20
26.75	25.58	24.20
26.75	25.60	24.19
26.75	25.58	24.20
26.75	25.59	24.20
26.75	25.59	24.19
26.71	25.59	24.20
26.71	25.58	24.20
26.71	25.57	24.16
26.71	25.59	24.17
26.71	25.60	24.17
26.71	25.59	24.16
26.71	25.60	24.16
26.71	25.59	24.16
26.67	25.55	24.20
26.71	25.57	24.20
26.67	25.56	24.18
26.67	25.57	24.16
26.67	25.57	24.16
26.67	25.58	24.20
26.63	25.58	24.20
26.67	25.58	24.16
26.67	25.57	24.20
26.67	25.58	24.20
26.63	25.58	24.17
26.67	25.57	24.18
26.63	25.57	24.18
26.63	25.58	24.17
26.63	25.55	24.17
26.67	25.57	24.17
26.63	25.57	24.16
26.63	25.57	24.16
26.63	25.57	24.17
26.63	25.57	24.17
26.63	25.57	24.17
26.63	25.59	24.18
26.63	25.57	24.20
26.67	25.57	24.20
26.67	25.58	24.18
26.67	25.59	24.18
26.67	25.58	24.19
26.67	25.57	24.18
26.67	25.58	24.18
26.71	25.58	24.18
26.67	25.58	24.18
26.67	25.56	24.18
26.65	25.55	24.17
26.67	25.57	24.19
26.67	25.54	24.19
26.67	25.54	24.18
26.67	25.55	24.18
26.67	25.59	24.20
26.67	25.55	24.18
26.63	25.56	24.18
26.67	25.56	24.20
26.63	25.54	24.17
26.65	25.56	24.17
26.67	25.56	24.20
26.67	25.56	24.20
26.67	25.56	24.19
26.67	25.54	24.19
26.67	25.54	24.19
26.71	25.57	24.18
26.67	25.55	24.20
26.67	25.53	24.20
26.67	25.56	24.16
26.67	25.54	24.19
26.61	25.52	24.19
26.61	25.54	24.17
26.61	25.53	24.17
26.67	25.54	24.17
26.67	25.55	24.16
26.63	25.57	24.16
26.67	25.53	24.19
26.63	25.54	24.19
26.61	25.54	24.19
26.63	25.54	24.16
26.63	25.53	24.16
26.63	25.54	24.20
26.59	25.52	24.18
26.63	25.54	24.18
26.59	25.57	24.19
26.57	25.57	24.18
26.63	25.56	24.18
26.63	25.56	24.17
26.63	25.55	24.17
26.63	25.55	24.17
26.59	25.53	24.17
26.61	25.51	24.17
26.61	25.51	24.17
26.67	25.55	24.17
26.67	25.56	24.17
26.67	25.56	24.17
26.67	25.57	24.17
26.67	25.55	24.17
26.67	25.54	24.18
26.67	25.52	24.18
26.67	25.54	24.16
26.71	25.55	24.15
26.71	25.57	24.15
26.67	25.53	24.15
26.67	25.54	24.20
26.71	25.53	24.20
26.67	25.52	24.20
26.65	25.53	24.16
26.67	25.53	24.16
26.67	25.55	24.19
26.63	25.52	24.19
26.67	25.56	24.18
26.67	25.52	24.19
26.67	25.53	24.19
26.67	25.53	24.19
26.65	25.53	24.20
26.67	25.56	24.20
26.63	25.56	24.20
26.63	25.58	24.20
26.63	25.57	24.16
26.63	25.57	24.19
26.63	25.59	24.19
26.63	25.58	24.19
26.67	25.57	24.19
26.63	25.54	24.19
26.63	25.54	24.18
26.63	25.55	24.19
26.67	25.54	24.19
26.63	25.54	24.20
26.67	25.58	24.20
26.67	25.59	24.16
26.63	25.55	24.20
26.63	25.57	24.20
26.63	25.58	24.16
26.63	25.56	24.20
26.63	25.54	24.20
26.59	25.56	24.19
26.59	25.54	24.19
26.59	25.53	24.18
26.63	25.55	24.18
26.63	25.56	24.18
26.63	25.53	24.19
26.61	25.53	24.20
26.63	25.54	24.20
26.63	25.55	24.20
26.63	25.54	24.21
26.63	25.55	24.21
26.63	25.54	24.20
26.63	25.54	24.20
26.67	25.59	24.19
26.63	25.58	24.18
26.63	25.60	24.18
26.67	25.59	24.20
26.67	25.60	24.18
26.67	25.59	24.18
26.63	25.60	24.19
26.67	25.60	24.19
26.67	25.58	24.21
26.67	25.59	24.16
26.67	25.60	24.16
26.63	25.59	24.18
26.67	25.60	24.19
26.63	25.58	24.19
26.67	25.58	24.18
26.63	25.58	24.19
26.63	25.57	24.19
26.63	25.59	24.20
26.63	25.59	24.20
26.63	25.60	24.19
26.63	25.56	24.16
26.63	25.57	24.16
26.63	25.60	24.18
26.63	25.56	24.20
26.63	25.58	24.20
26.63	25.57	24.20
26.63	25.55	24.20
26.63	25.57	24.19
26.59	25.58	24.19
26.63	25.56	24.19
26.63	25.57	24.19
26.63	25.56	24.19
26.59	25.56	24.19
26.59	25.59	24.16
26.59	25.56	24.19
26.59	25.55	24.19
26.59	25.54	24.20
26.59	25.56	24.20
26.59	25.56	24.19
26.59	25.57	24.16
26.59	25.57	24.16
26.59	25.57	24.16
26.59	25.57	24.19
26.59	25.56	24.19
26.55	25.55	24.20
26.55	25.55	24.19
26.59	25.58	24.19
26.55	25.55	24.19
26.55	25.56	24.19
26.55	25.57	24.20
26.55	25.57	24.19
26.55	25.57	24.19
26.51	25.58	24.19
26.51	25.59	24.22
26.47	25.59	24.22
26.47	25.60	24.21
26.51	25.63	24.21
26.47	25.61	24.24
26.47	25.60	24.22
26.47	25.60	24.22
26.47	25.58	24.24
26.47	25.57	24.25
26.51	25.61	24.25
26.47	25.63	24.25
26.47	25.59	24.26
26.47	25.59	24.26
26.47	25.60	24.26
26.47	25.58	24.26
26.47	25.59	24.26
26.47	25.59	24.23
26.43	25.59	24.23
26.43	25.60	24.26
26.43	25.64	24.26
26.43	25.61	24.26
26.43	25.61	24.26
26.43	25.64	24.26
26.43	25.63	24.24
26.43	25.60	24.29
26.43	25.63	24.29
26.43	25.61	24.29
26.43	25.61	24.31
26.43	25.59	24.31
26.43	25.61	24.31
26.39	25.61	24.27
26.39	25.64	24.27
26.43	25.64	24.29
26.43	25.64	24.29
26.39	25.64	24.28
26.39	25.63	24.29
26.39	25.63	24.29
26.39	25.63	24.31
26.39	25.63	24.29
26.39	25.64	24.29
26.39	25.61	24.29
26.39	25.61	24.29
26.43	25.60	24.31
26.51	25.63	24.29
26.51	25.59	24.29
26.51	25.63	24.26
26.55	25.60	24.29
26.51	25.60	24.29
26.55	25.61	24.26
26.55	25.59	24.29
26.51	25.60	24.29
26.55	25.61	24.28
26.51	25.59	24.28
26.51	25.59	24.31
26.51	25.60	24.31
26.51	25.58	24.31
26.51	25.61	24.28
26.47	25.61	24.31
26.51	25.63	24.31
26.47	25.61	24.29
26.47	25.61	24.29
26.47	25.61	24.31
26.47	25.61	24.29
26.47	25.63	24.29
26.47	25.61	24.28
26.43	25.60	24.29
26.47	25.61	24.29
26.43	25.63	24.31
26.47	25.59	24.31
26.47	25.63	24.29
26.47	25.64	24.30
26.47	25.61	24.30
26.47	25.63	24.31
26.43	25.59	24.29
26.47	25.63	24.29
26.47	25.63	24.30
26.47	25.64	24.32
26.47	25.60	24.32
26.47	25.63	24.29
26.47	25.63	24.29
26.43	25.63	24.31
26.47	25.64	24.29
26.47	25.63	24.29
26.47	25.65	24.31
26.47	25.63	24.31
26.47	25.61	24.31
26.47	25.64	24.31
26.47	25.64	24.31
26.47	25.61	24.31
